run_id,workflow_name,path,event,status,conclusion,created_at,updated_at,run_started_at,head_branch
28628405137,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-02T23:37:22Z,2026-07-02T23:42:21Z,2026-07-02T23:37:22Z,claude/go-q6wmrk
28628635256,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-02T23:43:29Z,2026-07-02T23:44:15Z,2026-07-02T23:43:29Z,claude/go-q6wmrk
28628849027,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-02T23:49:19Z,2026-07-02T23:51:07Z,2026-07-02T23:49:19Z,claude/go-q6wmrk
28628851751,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-02T23:49:24Z,2026-07-02T23:53:46Z,2026-07-02T23:49:24Z,claude/go-q6wmrk
28629088877,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-02T23:55:43Z,2026-07-02T23:57:57Z,2026-07-02T23:55:43Z,claude/go-q6wmrk
28629219721,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-02T23:59:24Z,2026-07-03T00:00:42Z,2026-07-02T23:59:24Z,claude/go-q6wmrk
28629237706,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-02T23:59:55Z,2026-07-03T00:01:45Z,2026-07-02T23:59:55Z,claude/go-q6wmrk
28629389785,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T00:03:44Z,2026-07-03T00:05:36Z,2026-07-03T00:03:44Z,claude/go-q6wmrk
28629391870,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T00:03:48Z,2026-07-03T00:08:19Z,2026-07-03T00:03:48Z,claude/go-q6wmrk
28630210286,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T00:26:19Z,2026-07-03T00:28:07Z,2026-07-03T00:26:19Z,claude/go-q6wmrk
28630212857,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T00:26:23Z,2026-07-03T00:31:18Z,2026-07-03T00:26:23Z,claude/go-q6wmrk
28630430942,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T00:32:32Z,2026-07-03T00:34:00Z,2026-07-03T00:32:32Z,claude/go-q6wmrk
28642786195,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T06:27:31Z,2026-07-03T06:29:23Z,2026-07-03T06:27:31Z,main
28643546232,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T06:45:41Z,2026-07-03T06:47:33Z,2026-07-03T06:45:41Z,claude/go-q6wmrk
28643551118,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T06:45:48Z,2026-07-03T06:50:13Z,2026-07-03T06:45:48Z,claude/go-q6wmrk
28643763088,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-03T06:50:48Z,2026-07-03T06:53:07Z,2026-07-03T06:50:48Z,claude/go-q6wmrk
28643764103,Rescore intelItems (propulse-business-87f7a / strategic360),.github/workflows/rescore-items.yml,workflow_dispatch,completed,success,2026-07-03T06:50:49Z,2026-07-03T06:52:57Z,2026-07-03T06:50:49Z,claude/go-q6wmrk
28643927172,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T06:54:37Z,2026-07-03T06:55:27Z,2026-07-03T06:54:37Z,claude/go-q6wmrk
28644432519,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T07:05:44Z,2026-07-03T07:07:29Z,2026-07-03T07:05:44Z,main
28651351999,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T09:24:18Z,2026-07-03T09:26:06Z,2026-07-03T09:24:18Z,claude/go-q6wmrk
28651358834,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T09:24:26Z,2026-07-03T09:29:08Z,2026-07-03T09:24:26Z,claude/go-q6wmrk
28657531684,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T11:26:49Z,2026-07-03T11:28:39Z,2026-07-03T11:26:49Z,claude/go-q6wmrk
28657537429,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T11:26:57Z,2026-07-03T11:31:35Z,2026-07-03T11:26:57Z,claude/go-q6wmrk
28657859367,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T11:33:31Z,2026-07-03T11:34:55Z,2026-07-03T11:33:31Z,claude/go-q6wmrk
28658136845,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T11:39:25Z,2026-07-03T11:40:43Z,2026-07-03T11:39:25Z,claude/go-q6wmrk
28658715454,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T11:51:22Z,2026-07-03T11:56:06Z,2026-07-03T11:51:22Z,claude/go-q6wmrk
28658715751,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T11:51:23Z,2026-07-03T11:53:14Z,2026-07-03T11:51:23Z,claude/go-q6wmrk
28658722267,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-03T11:51:31Z,2026-07-03T11:53:57Z,2026-07-03T11:51:31Z,claude/go-q6wmrk
28659057863,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T11:58:25Z,2026-07-03T11:59:50Z,2026-07-03T11:58:25Z,claude/go-q6wmrk
28659268110,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T12:02:33Z,2026-07-03T12:04:01Z,2026-07-03T12:02:33Z,claude/go-q6wmrk
28661070046,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T12:38:32Z,2026-07-03T12:40:23Z,2026-07-03T12:38:32Z,main
28662604183,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T13:08:09Z,2026-07-03T13:09:57Z,2026-07-03T13:08:09Z,claude/go-q6wmrk
28662607637,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T13:08:13Z,2026-07-03T13:12:44Z,2026-07-03T13:08:13Z,claude/go-q6wmrk
28662946027,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T13:14:31Z,2026-07-03T13:15:51Z,2026-07-03T13:14:31Z,claude/go-q6wmrk
28663173895,Inspect internal data (propulse-business-87f7a — READ ONLY),.github/workflows/inspect-internal-data.yml,workflow_dispatch,completed,success,2026-07-03T13:18:56Z,2026-07-03T13:20:51Z,2026-07-03T13:18:56Z,claude/go-q6wmrk
28667140078,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T14:34:38Z,2026-07-03T14:36:31Z,2026-07-03T14:34:38Z,claude/go-q6wmrk
28667469145,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T14:41:08Z,2026-07-03T14:42:56Z,2026-07-03T14:41:08Z,claude/go-q6wmrk
28667864988,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T14:48:51Z,2026-07-03T14:50:45Z,2026-07-03T14:48:51Z,claude/go-q6wmrk
28668013850,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T14:51:45Z,2026-07-03T14:53:34Z,2026-07-03T14:51:45Z,claude/go-q6wmrk
28668026707,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,failure,2026-07-03T14:52:00Z,2026-07-03T14:54:58Z,2026-07-03T14:52:00Z,claude/go-q6wmrk
28668072031,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T14:52:53Z,2026-07-03T14:54:46Z,2026-07-03T14:52:53Z,claude/go-q6wmrk
28668196287,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T14:55:18Z,2026-07-03T15:00:26Z,2026-07-03T14:55:18Z,claude/go-q6wmrk
28668628642,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-03T15:03:33Z,2026-07-03T15:05:48Z,2026-07-03T15:03:33Z,claude/go-q6wmrk
28668823911,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T15:07:19Z,2026-07-03T15:08:41Z,2026-07-03T15:07:19Z,claude/go-q6wmrk
28669065605,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-03T15:12:09Z,2026-07-03T15:13:30Z,2026-07-03T15:12:09Z,claude/go-q6wmrk
28670000046,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T15:31:08Z,2026-07-03T15:32:59Z,2026-07-03T15:31:08Z,main
28670903505,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T15:49:42Z,2026-07-03T15:51:35Z,2026-07-03T15:49:42Z,claude/go-q6wmrk
28670906585,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T15:49:46Z,2026-07-03T15:54:10Z,2026-07-03T15:49:46Z,claude/go-q6wmrk
28671228666,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-03T15:56:41Z,2026-07-03T15:58:53Z,2026-07-03T15:56:41Z,claude/go-q6wmrk
28674769180,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T17:19:38Z,2026-07-03T17:21:29Z,2026-07-03T17:19:38Z,main
28674774905,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T17:19:47Z,2026-07-03T17:20:39Z,2026-07-03T17:19:47Z,claude/go-q6wmrk
28674984628,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T17:24:55Z,2026-07-03T17:25:42Z,2026-07-03T17:24:55Z,claude/go-q6wmrk
28675570316,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T17:39:10Z,2026-07-03T17:41:01Z,2026-07-03T17:39:10Z,claude/go-q6wmrk
28675573766,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T17:39:15Z,2026-07-03T17:43:48Z,2026-07-03T17:39:15Z,claude/go-q6wmrk
28675861100,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T17:46:12Z,2026-07-03T17:47:03Z,2026-07-03T17:46:12Z,claude/go-q6wmrk
28676065461,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T17:51:28Z,2026-07-03T17:52:14Z,2026-07-03T17:51:28Z,claude/go-q6wmrk
28676329057,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T17:58:12Z,2026-07-03T18:00:04Z,2026-07-03T17:58:12Z,main
28676529722,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T18:03:10Z,2026-07-03T18:05:02Z,2026-07-03T18:03:10Z,claude/go-q6wmrk
28676533469,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T18:03:15Z,2026-07-03T18:08:05Z,2026-07-03T18:03:15Z,claude/go-q6wmrk
28676860474,Seed data (propulse-business-87f7a / strategic360),.github/workflows/seed-data.yml,workflow_dispatch,completed,success,2026-07-03T18:11:32Z,2026-07-03T18:13:52Z,2026-07-03T18:11:32Z,claude/go-q6wmrk
28677010311,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T18:15:11Z,2026-07-03T18:15:57Z,2026-07-03T18:15:11Z,claude/go-q6wmrk
28677105104,Run syncSources now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-now.yml,workflow_dispatch,completed,success,2026-07-03T18:17:37Z,2026-07-03T18:18:23Z,2026-07-03T18:17:37Z,claude/go-q6wmrk
28677278857,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T18:22:08Z,2026-07-03T18:23:55Z,2026-07-03T18:22:08Z,claude/go-q6wmrk
28677280166,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T18:22:10Z,2026-07-03T18:27:08Z,2026-07-03T18:22:10Z,claude/go-q6wmrk
28678279304,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T18:47:42Z,2026-07-03T18:49:36Z,2026-07-03T18:47:42Z,main
28678302935,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T18:48:22Z,2026-07-03T18:50:16Z,2026-07-03T18:48:22Z,claude/go-q6wmrk
28678305530,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T18:48:26Z,2026-07-03T18:53:02Z,2026-07-03T18:48:26Z,claude/go-q6wmrk
28680814521,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T19:54:54Z,2026-07-03T19:56:44Z,2026-07-03T19:54:54Z,main
28681763912,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T20:20:52Z,2026-07-03T20:22:40Z,2026-07-03T20:20:52Z,claude/go-q6wmrk
28681767705,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T20:20:58Z,2026-07-03T20:25:59Z,2026-07-03T20:20:58Z,claude/go-q6wmrk
28682098849,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T20:30:09Z,2026-07-03T20:32:04Z,2026-07-03T20:30:09Z,claude/go-q6wmrk
28682103865,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T20:30:16Z,2026-07-03T20:34:59Z,2026-07-03T20:30:16Z,claude/go-q6wmrk
28682379529,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T20:37:40Z,2026-07-03T20:39:35Z,2026-07-03T20:37:40Z,claude/go-q6wmrk
28682379224,Run syncCopiloteAccounts now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-copilote-now.yml,workflow_dispatch,completed,success,2026-07-03T20:37:40Z,2026-07-03T20:38:34Z,2026-07-03T20:37:40Z,claude/go-q6wmrk
28682450743,Run syncCopiloteAccounts now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-copilote-now.yml,workflow_dispatch,completed,success,2026-07-03T20:39:39Z,2026-07-03T20:40:27Z,2026-07-03T20:39:39Z,claude/go-q6wmrk
28682714493,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T20:46:57Z,2026-07-03T20:48:51Z,2026-07-03T20:46:57Z,main
28682995049,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T20:55:12Z,2026-07-03T20:57:00Z,2026-07-03T20:55:12Z,claude/go-q6wmrk
28682997186,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T20:55:15Z,2026-07-03T21:00:05Z,2026-07-03T20:55:15Z,claude/go-q6wmrk
28684033639,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T21:25:50Z,2026-07-03T21:27:42Z,2026-07-03T21:25:50Z,claude/go-q6wmrk
28684034502,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T21:25:52Z,2026-07-03T21:30:54Z,2026-07-03T21:25:52Z,claude/go-q6wmrk
28684323927,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T21:34:25Z,2026-07-03T21:36:19Z,2026-07-03T21:34:25Z,main
28684767937,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,failure,2026-07-03T21:48:12Z,2026-07-03T21:53:39Z,2026-07-03T21:48:12Z,claude/go-q6wmrk
28684768573,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T21:48:13Z,2026-07-03T21:50:06Z,2026-07-03T21:48:13Z,claude/go-q6wmrk
28685045006,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T21:56:57Z,2026-07-03T21:58:43Z,2026-07-03T21:56:57Z,claude/go-q6wmrk
28685045505,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T21:56:58Z,2026-07-03T22:02:24Z,2026-07-03T21:56:58Z,claude/go-q6wmrk
28685336493,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T22:06:03Z,2026-07-03T22:07:51Z,2026-07-03T22:06:03Z,main
28685529491,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T22:12:18Z,2026-07-03T22:17:13Z,2026-07-03T22:12:18Z,claude/go-q6wmrk
28685530056,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-03T22:12:19Z,2026-07-03T22:14:08Z,2026-07-03T22:12:19Z,claude/go-q6wmrk
28685710205,CI,.github/workflows/ci.yml,push,completed,success,2026-07-03T22:18:07Z,2026-07-03T22:19:58Z,2026-07-03T22:18:07Z,main
28686581853,Read Copilote function logs (diagnostic),.github/workflows/read-copilote-logs.yml,workflow_dispatch,completed,success,2026-07-03T22:47:24Z,2026-07-03T22:47:39Z,2026-07-03T22:47:24Z,claude/go-q6wmrk
28686677006,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-03T22:50:40Z,2026-07-03T22:55:12Z,2026-07-03T22:50:40Z,claude/go-q6wmrk
28695327827,Read Copilote function logs (diagnostic),.github/workflows/read-copilote-logs.yml,workflow_dispatch,completed,success,2026-07-04T04:47:20Z,2026-07-04T04:47:37Z,2026-07-04T04:47:20Z,claude/go-q6wmrk
28704242400,Read Copilote function logs (diagnostic),.github/workflows/read-copilote-logs.yml,workflow_dispatch,completed,success,2026-07-04T11:06:21Z,2026-07-04T11:06:37Z,2026-07-04T11:06:21Z,claude/go-q6wmrk
28704337801,Grant public invoker to new Copilote callables (fix),.github/workflows/grant-copilote-invoker.yml,workflow_dispatch,completed,success,2026-07-04T11:10:25Z,2026-07-04T11:10:54Z,2026-07-04T11:10:25Z,claude/go-q6wmrk
28704469389,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T11:15:54Z,2026-07-04T11:17:43Z,2026-07-04T11:15:54Z,claude/go-q6wmrk
28704496524,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T11:17:05Z,2026-07-04T11:18:59Z,2026-07-04T11:17:05Z,main
28704854826,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T11:32:17Z,2026-07-04T11:37:33Z,2026-07-04T11:32:17Z,claude/go-q6wmrk
28704861993,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T11:32:36Z,2026-07-04T11:34:28Z,2026-07-04T11:32:36Z,claude/go-q6wmrk
28705066578,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T11:41:10Z,2026-07-04T11:43:01Z,2026-07-04T11:41:10Z,main
28705458219,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T11:57:38Z,2026-07-04T12:02:56Z,2026-07-04T11:57:38Z,claude/go-q6wmrk
28705465512,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T11:57:57Z,2026-07-04T11:59:47Z,2026-07-04T11:57:57Z,claude/go-q6wmrk
28706346897,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T12:33:55Z,2026-07-04T12:35:41Z,2026-07-04T12:33:55Z,main
28707782612,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T13:31:11Z,2026-07-04T13:36:29Z,2026-07-04T13:31:11Z,claude/go-q6wmrk
28707792558,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T13:31:34Z,2026-07-04T13:33:26Z,2026-07-04T13:31:34Z,claude/go-q6wmrk
28707965599,Run syncCopiloteAccounts now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-copilote-now.yml,workflow_dispatch,completed,success,2026-07-04T13:38:23Z,2026-07-04T13:39:20Z,2026-07-04T13:38:23Z,claude/go-q6wmrk
28707970254,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-04T13:38:34Z,2026-07-04T13:39:53Z,2026-07-04T13:38:34Z,claude/go-q6wmrk
28709065182,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T14:21:06Z,2026-07-04T14:22:58Z,2026-07-04T14:21:06Z,main
28709516165,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T14:38:09Z,2026-07-04T14:40:02Z,2026-07-04T14:38:09Z,claude/go-q6wmrk
28709687360,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T14:44:42Z,2026-07-04T14:46:34Z,2026-07-04T14:44:42Z,main
28709709393,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,in_progress,,2026-07-04T14:45:31Z,2026-07-04T14:45:35Z,2026-07-04T14:45:31Z,main
28709912232,Run syncCopiloteAccounts now (propulse-business-87f7a / strategic360),.github/workflows/run-sync-copilote-now.yml,workflow_dispatch,completed,success,2026-07-04T14:53:23Z,2026-07-04T14:54:18Z,2026-07-04T14:53:23Z,main
28709912866,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-04T14:53:24Z,2026-07-04T14:54:43Z,2026-07-04T14:53:24Z,main
28713220683,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T16:57:03Z,2026-07-04T16:58:57Z,2026-07-04T16:57:03Z,claude/go-q6wmrk
28713301483,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T17:00:09Z,2026-07-04T17:01:59Z,2026-07-04T17:00:09Z,main
28713305266,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T17:00:17Z,2026-07-04T17:05:39Z,2026-07-04T17:00:17Z,main
28713472247,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T17:06:25Z,2026-07-04T17:08:16Z,2026-07-04T17:06:25Z,claude/go-q6wmrk
28713542466,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T17:09:12Z,2026-07-04T17:11:04Z,2026-07-04T17:09:12Z,main
28713549472,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T17:09:29Z,2026-07-04T17:15:08Z,2026-07-04T17:09:29Z,main
28713808596,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T17:19:22Z,2026-07-04T17:21:15Z,2026-07-04T17:19:22Z,claude/go-q6wmrk
28713974267,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T17:25:32Z,2026-07-04T17:27:26Z,2026-07-04T17:25:32Z,main
28713978685,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T17:25:42Z,2026-07-04T17:30:48Z,2026-07-04T17:25:42Z,main
28714099971,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T17:30:20Z,2026-07-04T17:32:08Z,2026-07-04T17:30:20Z,claude/go-q6wmrk
28716496676,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T19:01:29Z,2026-07-04T19:03:20Z,2026-07-04T19:01:29Z,main
28716513965,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T19:02:07Z,2026-07-04T19:07:05Z,2026-07-04T19:02:07Z,main
28717861394,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T19:55:24Z,2026-07-04T19:57:18Z,2026-07-04T19:55:24Z,claude/go-q6wmrk
28717989726,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T20:00:28Z,2026-07-04T20:02:17Z,2026-07-04T20:00:28Z,main
28718007258,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T20:01:01Z,2026-07-04T20:06:08Z,2026-07-04T20:01:01Z,main
28718169904,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T20:07:21Z,2026-07-04T20:09:11Z,2026-07-04T20:07:21Z,claude/go-q6wmrk
28718298298,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T20:12:31Z,2026-07-04T20:14:29Z,2026-07-04T20:12:31Z,main
28718307011,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T20:12:54Z,2026-07-04T20:18:01Z,2026-07-04T20:12:54Z,main
28719075527,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T20:42:55Z,2026-07-04T20:44:47Z,2026-07-04T20:42:55Z,claude/go-q6wmrk
28719154806,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T20:45:57Z,2026-07-04T20:47:53Z,2026-07-04T20:45:57Z,main
28719168137,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,in_progress,,2026-07-04T20:46:33Z,2026-07-04T20:46:37Z,2026-07-04T20:46:33Z,main
28719271579,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T20:50:42Z,2026-07-04T20:52:35Z,2026-07-04T20:50:42Z,claude/go-q6wmrk
28719338079,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T20:53:22Z,2026-07-04T20:55:16Z,2026-07-04T20:53:22Z,main
28719344616,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T20:53:37Z,2026-07-04T20:58:16Z,2026-07-04T20:53:37Z,main
28719871068,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-04T21:15:02Z,2026-07-04T21:16:54Z,2026-07-04T21:15:02Z,claude/go-q6wmrk
28719939866,CI,.github/workflows/ci.yml,push,completed,success,2026-07-04T21:17:53Z,2026-07-04T21:19:42Z,2026-07-04T21:17:53Z,main
28719945520,Deploy (propulse-business-87f7a / strategic360),.github/workflows/deploy.yml,workflow_dispatch,completed,success,2026-07-04T21:18:07Z,2026-07-04T21:23:19Z,2026-07-04T21:18:07Z,main
28720106385,Run enrichStrategicArtifacts now (propulse-business-87f7a / strategic360),.github/workflows/run-enrich-now.yml,workflow_dispatch,completed,success,2026-07-04T21:24:38Z,2026-07-04T21:25:58Z,2026-07-04T21:24:38Z,main
28745541427,CI,.github/workflows/ci.yml,pull_request,completed,success,2026-07-05T15:23:53Z,2026-07-05T15:25:43Z,2026-07-05T15:23:53Z,claude/go-q6wmrk
